SnapshotDate,SnapshotDateKey,LoanID,PoolID,DPD_Days,DPD_Bucket,DPD_Bucket_Prior,RollFlag,CurrentBalance,RBI_SMA_Class,CureFlag,RepossessionFlag,WriteOffFlag
2024-08-30,20240830,L2400083,ZAAUTO2024-1,0,Current,Current,Same,1015480.94,Standard,False,False,False
2024-09-30,20240930,L2400083,ZAAUTO2024-1,0,Current,Current,Same,1015480.94,Standard,False,False,False
2024-10-30,20241030,L2400083,ZAAUTO2024-1,0,Current,Current,Same,1015480.94,Standard,False,False,False
2023-11-30,20231130,L2400084,ZAAUTO2024-1,30,30-59 DPD,Current,Same,787133.59,SMA-0,False,False,False
2023-12-30,20231230,L2400084,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,787133.59,SMA-0,False,False,False
2024-01-30,20240130,L2400084,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,787133.59,SMA-0,False,False,False
2024-02-29,20240229,L2400084,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,787133.59,SMA-0,False,False,False
2024-03-30,20240330,L2400084,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,787133.59,Standard,True,False,False
2024-04-30,20240430,L2400084,ZAAUTO2024-1,0,Current,Current,Same,787133.59,Standard,False,False,False
2024-05-30,20240530,L2400084,ZAAUTO2024-1,0,Current,Current,Same,787133.59,Standard,False,False,False
2024-06-30,20240630,L2400084,ZAAUTO2024-1,0,Current,Current,Same,787133.59,Standard,False,False,False
2024-07-30,20240730,L2400084,ZAAUTO2024-1,0,Current,Current,Same,787133.59,Standard,False,False,False
2024-08-30,20240830,L2400084,ZAAUTO2024-1,0,Current,Current,Same,787133.59,Standard,False,False,False
2024-09-30,20240930,L2400084,ZAAUTO2024-1,0,Current,Current,Same,787133.59,Standard,False,False,False
2024-10-30,20241030,L2400084,ZAAUTO2024-1,0,Current,Current,Same,787133.59,Standard,False,False,False
2023-11-30,20231130,L2400085,ZAAUTO2024-1,36,30-59 DPD,Current,Same,339800.86,SMA-1,False,False,False
2023-12-30,20231230,L2400085,ZAAUTO2024-1,36,30-59 DPD,30-59 DPD,Same,339800.86,SMA-1,False,False,False
2024-01-30,20240130,L2400085,ZAAUTO2024-1,66,60-89 DPD,30-59 DPD,Forward Roll,339800.86,SMA-2,False,False,False
2024-02-29,20240229,L2400085,ZAAUTO2024-1,66,60-89 DPD,60-89 DPD,Same,339800.86,SMA-2,False,False,False
2024-03-30,20240330,L2400085,ZAAUTO2024-1,36,30-59 DPD,60-89 DPD,Backward Roll,339800.86,SMA-1,False,False,False
2024-04-30,20240430,L2400085,ZAAUTO2024-1,66,60-89 DPD,30-59 DPD,Forward Roll,339800.86,SMA-2,False,False,False
2024-05-30,20240530,L2400085,ZAAUTO2024-1,66,60-89 DPD,60-89 DPD,Same,339800.86,SMA-2,False,False,False
2024-06-30,20240630,L2400085,ZAAUTO2024-1,66,60-89 DPD,60-89 DPD,Same,339800.86,SMA-2,False,False,False
2024-07-30,20240730,L2400085,ZAAUTO2024-1,66,60-89 DPD,60-89 DPD,Same,339800.86,SMA-2,False,False,False
2024-08-30,20240830,L2400085,ZAAUTO2024-1,36,30-59 DPD,60-89 DPD,Backward Roll,339800.86,SMA-1,False,False,False
2024-09-30,20240930,L2400085,ZAAUTO2024-1,36,30-59 DPD,30-59 DPD,Same,339800.86,SMA-1,False,False,False
2024-10-30,20241030,L2400085,ZAAUTO2024-1,36,30-59 DPD,30-59 DPD,Same,339800.86,SMA-1,False,False,False
2023-11-30,20231130,L2400086,ZAAUTO2024-1,30,30-59 DPD,Current,Same,627445.07,SMA-0,False,False,False
2023-12-30,20231230,L2400086,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,627445.07,Standard,True,False,False
2024-01-30,20240130,L2400086,ZAAUTO2024-1,0,Current,Current,Same,627445.07,Standard,False,False,False
2024-02-29,20240229,L2400086,ZAAUTO2024-1,0,Current,Current,Same,627445.07,Standard,False,False,False
2024-03-30,20240330,L2400086,ZAAUTO2024-1,0,Current,Current,Same,627445.07,Standard,False,False,False
2024-04-30,20240430,L2400086,ZAAUTO2024-1,30,30-59 DPD,Current,Forward Roll,627445.07,SMA-0,False,False,False
2024-05-30,20240530,L2400086,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,627445.07,SMA-0,False,False,False
2024-06-30,20240630,L2400086,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,627445.07,SMA-0,False,False,False
2024-07-30,20240730,L2400086,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,627445.07,Standard,True,False,False
2024-08-30,20240830,L2400086,ZAAUTO2024-1,0,Current,Current,Same,627445.07,Standard,False,False,False
2024-09-30,20240930,L2400086,ZAAUTO2024-1,0,Current,Current,Same,627445.07,Standard,False,False,False
2024-10-30,20241030,L2400086,ZAAUTO2024-1,0,Current,Current,Same,627445.07,Standard,False,False,False
2023-11-30,20231130,L2400087,ZAAUTO2024-1,60,60-89 DPD,Current,Same,282447.5,SMA-1,False,False,False
2023-12-30,20231230,L2400087,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,282447.5,SMA-1,False,False,False
2024-01-30,20240130,L2400087,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,282447.5,SMA-1,False,False,False
2024-02-29,20240229,L2400087,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,282447.5,SMA-1,False,False,False
2024-03-30,20240330,L2400087,ZAAUTO2024-1,30,30-59 DPD,60-89 DPD,Backward Roll,282447.5,SMA-0,False,False,False
2024-04-30,20240430,L2400087,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,282447.5,SMA-0,False,False,False
2024-05-30,20240530,L2400087,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,282447.5,SMA-0,False,False,False
2024-06-30,20240630,L2400087,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,282447.5,Standard,True,False,False
2024-07-30,20240730,L2400087,ZAAUTO2024-1,0,Current,Current,Same,282447.5,Standard,False,False,False
2024-08-30,20240830,L2400087,ZAAUTO2024-1,0,Current,Current,Same,282447.5,Standard,False,False,False
2024-09-30,20240930,L2400087,ZAAUTO2024-1,0,Current,Current,Same,282447.5,Standard,False,False,False
2024-10-30,20241030,L2400087,ZAAUTO2024-1,0,Current,Current,Same,282447.5,Standard,False,False,False
2023-11-30,20231130,L2400088,ZAAUTO2024-1,90,90+ DPD,Current,Same,2483599.5,NPA,False,False,False
2023-12-30,20231230,L2400088,ZAAUTO2024-1,90,90+ DPD,90+ DPD,Same,2483599.5,NPA,False,False,False
2024-01-30,20240130,L2400088,ZAAUTO2024-1,90,90+ DPD,90+ DPD,Same,2483599.5,NPA,False,False,False
2024-02-29,20240229,L2400088,ZAAUTO2024-1,60,60-89 DPD,90+ DPD,Backward Roll,2483599.5,SMA-1,False,False,False
2024-03-30,20240330,L2400088,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,2483599.5,SMA-1,False,False,False
2024-04-30,20240430,L2400088,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,2483599.5,SMA-1,False,False,False
2024-05-30,20240530,L2400088,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,2483599.5,SMA-1,False,False,False
2024-06-30,20240630,L2400088,ZAAUTO2024-1,30,30-59 DPD,60-89 DPD,Backward Roll,2483599.5,SMA-0,False,False,False
2024-07-30,20240730,L2400088,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,2483599.5,Standard,True,False,False
2024-08-30,20240830,L2400088,ZAAUTO2024-1,0,Current,Current,Same,2483599.5,Standard,False,False,False
2024-09-30,20240930,L2400088,ZAAUTO2024-1,0,Current,Current,Same,2483599.5,Standard,False,False,False
2024-10-30,20241030,L2400088,ZAAUTO2024-1,0,Current,Current,Same,2483599.5,Standard,False,False,False
2023-11-30,20231130,L2400089,ZAAUTO2024-1,30,30-59 DPD,Current,Same,1196728.47,SMA-0,False,False,False
2023-12-30,20231230,L2400089,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,1196728.47,SMA-0,False,False,False
2024-01-30,20240130,L2400089,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,1196728.47,SMA-0,False,False,False
2024-02-29,20240229,L2400089,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,1196728.47,SMA-0,False,False,False
2024-03-30,20240330,L2400089,ZAAUTO2024-1,60,60-89 DPD,30-59 DPD,Forward Roll,1196728.47,SMA-1,False,False,False
2024-04-30,20240430,L2400089,ZAAUTO2024-1,30,30-59 DPD,60-89 DPD,Backward Roll,1196728.47,SMA-0,False,False,False
2024-05-30,20240530,L2400089,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,1196728.47,Standard,True,False,False
2024-06-30,20240630,L2400089,ZAAUTO2024-1,0,Current,Current,Same,1196728.47,Standard,False,False,False
2024-07-30,20240730,L2400089,ZAAUTO2024-1,0,Current,Current,Same,1196728.47,Standard,False,False,False
2024-08-30,20240830,L2400089,ZAAUTO2024-1,0,Current,Current,Same,1196728.47,Standard,False,False,False
2024-09-30,20240930,L2400089,ZAAUTO2024-1,0,Current,Current,Same,1196728.47,Standard,False,False,False
2024-10-30,20241030,L2400089,ZAAUTO2024-1,0,Current,Current,Same,1196728.47,Standard,False,False,False
2023-11-30,20231130,L2400090,ZAAUTO2024-1,0,Current,Current,Same,1274578.93,Standard,False,False,False
2023-12-30,20231230,L2400090,ZAAUTO2024-1,0,Current,Current,Same,1274578.93,Standard,False,False,False
2024-01-30,20240130,L2400090,ZAAUTO2024-1,0,Current,Current,Same,1274578.93,Standard,False,False,False
2024-02-29,20240229,L2400090,ZAAUTO2024-1,0,Current,Current,Same,1274578.93,Standard,False,False,False
2024-03-30,20240330,L2400090,ZAAUTO2024-1,0,Current,Current,Same,1274578.93,Standard,False,False,False
2024-04-30,20240430,L2400090,ZAAUTO2024-1,0,Current,Current,Same,1274578.93,Standard,False,False,False
2024-05-30,20240530,L2400090,ZAAUTO2024-1,30,30-59 DPD,Current,Forward Roll,1274578.93,SMA-0,False,False,False
2024-06-30,20240630,L2400090,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,1274578.93,SMA-0,False,False,False
2024-07-30,20240730,L2400090,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,1274578.93,Standard,True,False,False
2024-08-30,20240830,L2400090,ZAAUTO2024-1,0,Current,Current,Same,1274578.93,Standard,False,False,False
2024-09-30,20240930,L2400090,ZAAUTO2024-1,0,Current,Current,Same,1274578.93,Standard,False,False,False
2024-10-30,20241030,L2400090,ZAAUTO2024-1,0,Current,Current,Same,1274578.93,Standard,False,False,False
2023-11-30,20231130,L2400091,ZAAUTO2024-1,30,30-59 DPD,Current,Same,241938.1,SMA-0,False,False,False
2023-12-30,20231230,L2400091,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,241938.1,SMA-0,False,False,False
2024-01-30,20240130,L2400091,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,241938.1,SMA-0,False,False,False
2024-02-29,20240229,L2400091,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,241938.1,SMA-0,False,False,False
2024-03-30,20240330,L2400091,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,241938.1,SMA-0,False,False,False
2024-04-30,20240430,L2400091,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,241938.1,SMA-0,False,False,False
2024-05-30,20240530,L2400091,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,241938.1,Standard,True,False,False
2024-06-30,20240630,L2400091,ZAAUTO2024-1,30,30-59 DPD,Current,Forward Roll,241938.1,SMA-0,False,False,False
2024-07-30,20240730,L2400091,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,241938.1,SMA-0,False,False,False
2024-08-30,20240830,L2400091,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,241938.1,SMA-0,False,False,False
2024-09-30,20240930,L2400091,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,241938.1,Standard,True,False,False
2024-10-30,20241030,L2400091,ZAAUTO2024-1,0,Current,Current,Same,241938.1,Standard,False,False,False
2023-11-30,20231130,L2400092,ZAAUTO2024-1,30,30-59 DPD,Current,Same,693806.98,SMA-0,False,False,False
2023-12-30,20231230,L2400092,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,693806.98,Standard,True,False,False
2024-01-30,20240130,L2400092,ZAAUTO2024-1,0,Current,Current,Same,693806.98,Standard,False,False,False
2024-02-29,20240229,L2400092,ZAAUTO2024-1,0,Current,Current,Same,693806.98,Standard,False,False,False
2024-03-30,20240330,L2400092,ZAAUTO2024-1,30,30-59 DPD,Current,Forward Roll,693806.98,SMA-0,False,False,False
2024-04-30,20240430,L2400092,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,693806.98,Standard,True,False,False
2024-05-30,20240530,L2400092,ZAAUTO2024-1,0,Current,Current,Same,693806.98,Standard,False,False,False
2024-06-30,20240630,L2400092,ZAAUTO2024-1,0,Current,Current,Same,693806.98,Standard,False,False,False
2024-07-30,20240730,L2400092,ZAAUTO2024-1,0,Current,Current,Same,693806.98,Standard,False,False,False
2024-08-30,20240830,L2400092,ZAAUTO2024-1,0,Current,Current,Same,693806.98,Standard,False,False,False
2024-09-30,20240930,L2400092,ZAAUTO2024-1,0,Current,Current,Same,693806.98,Standard,False,False,False
2024-10-30,20241030,L2400092,ZAAUTO2024-1,0,Current,Current,Same,693806.98,Standard,False,False,False
2023-11-30,20231130,L2400093,ZAAUTO2024-1,30,30-59 DPD,Current,Same,1498752.75,SMA-0,False,False,False
2023-12-30,20231230,L2400093,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,1498752.75,SMA-0,False,False,False
2024-01-30,20240130,L2400093,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,1498752.75,SMA-0,False,False,False
2024-02-29,20240229,L2400093,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,1498752.75,SMA-0,False,False,False
2024-03-30,20240330,L2400093,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,1498752.75,SMA-0,False,False,False
2024-04-30,20240430,L2400093,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,1498752.75,SMA-0,False,False,False
2024-05-30,20240530,L2400093,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,1498752.75,SMA-0,False,False,False
2024-06-30,20240630,L2400093,ZAAUTO2024-1,60,60-89 DPD,30-59 DPD,Forward Roll,1498752.75,SMA-1,False,False,False
2024-07-30,20240730,L2400093,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,1498752.75,SMA-1,False,False,False
2024-08-30,20240830,L2400093,ZAAUTO2024-1,30,30-59 DPD,60-89 DPD,Backward Roll,1498752.75,SMA-0,False,False,False
2024-09-30,20240930,L2400093,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,1498752.75,SMA-0,False,False,False
2024-10-30,20241030,L2400093,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,1498752.75,Standard,True,False,False
2023-11-30,20231130,L2400094,ZAAUTO2024-1,0,Current,Current,Same,628457.86,Standard,False,False,False
2023-12-30,20231230,L2400094,ZAAUTO2024-1,0,Current,Current,Same,628457.86,Standard,False,False,False
2024-01-30,20240130,L2400094,ZAAUTO2024-1,0,Current,Current,Same,628457.86,Standard,False,False,False
2024-02-29,20240229,L2400094,ZAAUTO2024-1,0,Current,Current,Same,628457.86,Standard,False,False,False
2024-03-30,20240330,L2400094,ZAAUTO2024-1,0,Current,Current,Same,628457.86,Standard,False,False,False
2024-04-30,20240430,L2400094,ZAAUTO2024-1,0,Current,Current,Same,628457.86,Standard,False,False,False
2024-05-30,20240530,L2400094,ZAAUTO2024-1,30,30-59 DPD,Current,Forward Roll,628457.86,SMA-0,False,False,False
2024-06-30,20240630,L2400094,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,628457.86,Standard,True,False,False
2024-07-30,20240730,L2400094,ZAAUTO2024-1,0,Current,Current,Same,628457.86,Standard,False,False,False
2024-08-30,20240830,L2400094,ZAAUTO2024-1,30,30-59 DPD,Current,Forward Roll,628457.86,SMA-0,False,False,False
2024-09-30,20240930,L2400094,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,628457.86,Standard,True,False,False
2024-10-30,20241030,L2400094,ZAAUTO2024-1,0,Current,Current,Same,628457.86,Standard,False,False,False
2023-11-30,20231130,L2400095,ZAAUTO2024-1,0,Current,Current,Same,741546.65,Standard,False,False,False
2023-12-30,20231230,L2400095,ZAAUTO2024-1,0,Current,Current,Same,741546.65,Standard,False,False,False
2024-01-30,20240130,L2400095,ZAAUTO2024-1,0,Current,Current,Same,741546.65,Standard,False,False,False
2024-02-29,20240229,L2400095,ZAAUTO2024-1,0,Current,Current,Same,741546.65,Standard,False,False,False
2024-03-30,20240330,L2400095,ZAAUTO2024-1,0,Current,Current,Same,741546.65,Standard,False,False,False
2024-04-30,20240430,L2400095,ZAAUTO2024-1,0,Current,Current,Same,741546.65,Standard,False,False,False
2024-05-30,20240530,L2400095,ZAAUTO2024-1,0,Current,Current,Same,741546.65,Standard,False,False,False
2024-06-30,20240630,L2400095,ZAAUTO2024-1,0,Current,Current,Same,741546.65,Standard,False,False,False
2024-07-30,20240730,L2400095,ZAAUTO2024-1,0,Current,Current,Same,741546.65,Standard,False,False,False
2024-08-30,20240830,L2400095,ZAAUTO2024-1,0,Current,Current,Same,741546.65,Standard,False,False,False
2024-09-30,20240930,L2400095,ZAAUTO2024-1,30,30-59 DPD,Current,Forward Roll,741546.65,SMA-0,False,False,False
2024-10-30,20241030,L2400095,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,741546.65,Standard,True,False,False
2023-11-30,20231130,L2400096,ZAAUTO2024-1,120,90+ DPD,Current,Same,748776.74,NPA,False,False,False
2023-12-30,20231230,L2400096,ZAAUTO2024-1,120,90+ DPD,90+ DPD,Same,748776.74,NPA,False,False,False
2024-01-30,20240130,L2400096,ZAAUTO2024-1,90,90+ DPD,90+ DPD,Same,748776.74,NPA,False,False,False
2024-02-29,20240229,L2400096,ZAAUTO2024-1,60,60-89 DPD,90+ DPD,Backward Roll,748776.74,SMA-1,False,False,False
2024-03-30,20240330,L2400096,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,748776.74,SMA-1,False,False,False
2024-04-30,20240430,L2400096,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,748776.74,SMA-1,False,False,False
2024-05-30,20240530,L2400096,ZAAUTO2024-1,30,30-59 DPD,60-89 DPD,Backward Roll,748776.74,SMA-0,False,False,False
2024-06-30,20240630,L2400096,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,748776.74,Standard,True,False,False
2024-07-30,20240730,L2400096,ZAAUTO2024-1,0,Current,Current,Same,748776.74,Standard,False,False,False
2024-08-30,20240830,L2400096,ZAAUTO2024-1,0,Current,Current,Same,748776.74,Standard,False,False,False
2024-09-30,20240930,L2400096,ZAAUTO2024-1,0,Current,Current,Same,748776.74,Standard,False,False,False
2024-10-30,20241030,L2400096,ZAAUTO2024-1,0,Current,Current,Same,748776.74,Standard,False,False,False
2023-11-30,20231130,L2400097,ZAAUTO2024-1,0,Current,Current,Same,62116.52,Standard,False,False,False
2023-12-30,20231230,L2400097,ZAAUTO2024-1,0,Current,Current,Same,62116.52,Standard,False,False,False
2024-01-30,20240130,L2400097,ZAAUTO2024-1,0,Current,Current,Same,62116.52,Standard,False,False,False
2024-02-29,20240229,L2400097,ZAAUTO2024-1,0,Current,Current,Same,62116.52,Standard,False,False,False
2024-03-30,20240330,L2400097,ZAAUTO2024-1,0,Current,Current,Same,62116.52,Standard,False,False,False
2024-04-30,20240430,L2400097,ZAAUTO2024-1,0,Current,Current,Same,62116.52,Standard,False,False,False
2024-05-30,20240530,L2400097,ZAAUTO2024-1,0,Current,Current,Same,62116.52,Standard,False,False,False
2024-06-30,20240630,L2400097,ZAAUTO2024-1,0,Current,Current,Same,62116.52,Standard,False,False,False
2024-07-30,20240730,L2400097,ZAAUTO2024-1,0,Current,Current,Same,62116.52,Standard,False,False,False
2024-08-30,20240830,L2400097,ZAAUTO2024-1,0,Current,Current,Same,62116.52,Standard,False,False,False
2024-09-30,20240930,L2400097,ZAAUTO2024-1,0,Current,Current,Same,62116.52,Standard,False,False,False
2024-10-30,20241030,L2400097,ZAAUTO2024-1,0,Current,Current,Same,62116.52,Standard,False,False,False
2023-11-30,20231130,L2400098,ZAAUTO2024-1,28,1-29 DPD,Current,Same,773343.77,SMA-0,False,False,False
2023-12-30,20231230,L2400098,ZAAUTO2024-1,58,30-59 DPD,1-29 DPD,Forward Roll,773343.77,SMA-1,False,False,False
2024-01-30,20240130,L2400098,ZAAUTO2024-1,58,30-59 DPD,30-59 DPD,Same,773343.77,SMA-1,False,False,False
2024-02-29,20240229,L2400098,ZAAUTO2024-1,58,30-59 DPD,30-59 DPD,Same,773343.77,SMA-1,False,False,False
2024-03-30,20240330,L2400098,ZAAUTO2024-1,28,1-29 DPD,30-59 DPD,Backward Roll,773343.77,SMA-0,False,False,False
2024-04-30,20240430,L2400098,ZAAUTO2024-1,28,1-29 DPD,1-29 DPD,Same,773343.77,SMA-0,False,False,False
2024-05-30,20240530,L2400098,ZAAUTO2024-1,28,1-29 DPD,1-29 DPD,Same,773343.77,SMA-0,False,False,False
2024-06-30,20240630,L2400098,ZAAUTO2024-1,28,1-29 DPD,1-29 DPD,Same,773343.77,SMA-0,False,False,False
2024-07-30,20240730,L2400098,ZAAUTO2024-1,28,1-29 DPD,1-29 DPD,Same,773343.77,SMA-0,False,False,False
2024-08-30,20240830,L2400098,ZAAUTO2024-1,28,1-29 DPD,1-29 DPD,Same,773343.77,SMA-0,False,False,False
2024-09-30,20240930,L2400098,ZAAUTO2024-1,28,1-29 DPD,1-29 DPD,Same,773343.77,SMA-0,False,False,False
2024-10-30,20241030,L2400098,ZAAUTO2024-1,28,1-29 DPD,1-29 DPD,Same,773343.77,SMA-0,False,False,False
2023-11-30,20231130,L2400099,ZAAUTO2024-1,0,Current,Current,Same,816002.28,Standard,False,False,False
2023-12-30,20231230,L2400099,ZAAUTO2024-1,30,30-59 DPD,Current,Forward Roll,816002.28,SMA-0,False,False,False
2024-01-30,20240130,L2400099,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,816002.28,SMA-0,False,False,False
2024-02-29,20240229,L2400099,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,816002.28,Standard,True,False,False
2024-03-30,20240330,L2400099,ZAAUTO2024-1,0,Current,Current,Same,816002.28,Standard,False,False,False
2024-04-30,20240430,L2400099,ZAAUTO2024-1,30,30-59 DPD,Current,Forward Roll,816002.28,SMA-0,False,False,False
2024-05-30,20240530,L2400099,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,816002.28,SMA-0,False,False,False
2024-06-30,20240630,L2400099,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,816002.28,SMA-0,False,False,False
2024-07-30,20240730,L2400099,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,816002.28,SMA-0,False,False,False
2024-08-30,20240830,L2400099,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,816002.28,SMA-0,False,False,False
2024-09-30,20240930,L2400099,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,816002.28,Standard,True,False,False
2024-10-30,20241030,L2400099,ZAAUTO2024-1,0,Current,Current,Same,816002.28,Standard,False,False,False
2023-11-30,20231130,L2400100,ZAAUTO2024-1,188,90+ DPD,Current,Same,346747.2,NPA,False,False,False
2023-12-30,20231230,L2400100,ZAAUTO2024-1,188,90+ DPD,90+ DPD,Same,346747.2,NPA,False,False,True
2024-01-30,20240130,L2400100,ZAAUTO2024-1,158,90+ DPD,90+ DPD,Same,346747.2,NPA,False,True,False
2024-02-29,20240229,L2400100,ZAAUTO2024-1,158,90+ DPD,90+ DPD,Same,346747.2,NPA,False,False,False
2024-03-30,20240330,L2400100,ZAAUTO2024-1,128,90+ DPD,90+ DPD,Same,346747.2,NPA,False,False,False
2024-04-30,20240430,L2400100,ZAAUTO2024-1,128,90+ DPD,90+ DPD,Same,346747.2,NPA,False,False,False
2024-05-30,20240530,L2400100,ZAAUTO2024-1,128,90+ DPD,90+ DPD,Same,346747.2,NPA,False,False,False
2024-06-30,20240630,L2400100,ZAAUTO2024-1,128,90+ DPD,90+ DPD,Same,346747.2,NPA,False,False,False
2024-07-30,20240730,L2400100,ZAAUTO2024-1,128,90+ DPD,90+ DPD,Same,346747.2,NPA,False,False,False
2024-08-30,20240830,L2400100,ZAAUTO2024-1,128,90+ DPD,90+ DPD,Same,346747.2,NPA,False,False,False
2024-09-30,20240930,L2400100,ZAAUTO2024-1,158,90+ DPD,90+ DPD,Same,346747.2,NPA,False,False,False
2024-10-30,20241030,L2400100,ZAAUTO2024-1,128,90+ DPD,90+ DPD,Same,346747.2,NPA,False,False,False
